date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:17:51	94012/94012	URF---	200	added ('OK%20(cached)')	application/pdf		https://cryptowhale.biz/assets/certif.pdf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/certif.pdf	(from https://cryptowhale.biz/?a=about)
20:17:51	75310/75310	URF---	200	added ('OK%20(cached)')	image/jpeg		https://cryptowhale.biz/assets/img/certif.jpg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/certif.jpg	(from https://cryptowhale.biz/?a=about)
20:17:51	119826/119826	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1d412%22	https://cryptowhale.biz/assets/fonts/OpenSans-Light.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:51	4875/4875	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/trading.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/trading.png	(from https://cryptowhale.biz/?a=about)
20:17:52	3522/3522	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/withdraw247.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/withdraw247.png	(from https://cryptowhale.biz/?a=about)
20:17:53	119826/119826	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1d412%22	https://cryptowhale.biz/assets/fonts/OpenSans-Light.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Lightd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:53	3298/3298	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/touch.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/touch.png	(from https://cryptowhale.biz/?a=about)
20:17:53	4799/4799	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/secure.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/secure.png	(from https://cryptowhale.biz/?a=about)
20:17:53	81947/81947	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/faqbg.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/faqbg.png	(from https://cryptowhale.biz/?a=faq)
20:17:54	652182/652182	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/invbg.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/invbg.png	(from https://cryptowhale.biz/?a=investors)
20:17:55	466364/466364	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/rulesbg.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/rulesbg.png	(from https://cryptowhale.biz/?a=rules)
20:17:55	51316/51316	---M--	200	added ('OK')	text/html	etag:%22c874-55fafeba61940%22	https://cryptowhale.biz/assets/fonts/OpenSans-Light.woff2	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.html	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:56	509634/509634	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/supportbg.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/supportbg.png	(from https://cryptowhale.biz/?a=support)
20:17:56	1431/1431	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/geoicon.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/geoicon.png	(from https://cryptowhale.biz/?a=support)
20:17:56	69384/69384	---M--	200	added ('OK')	application/font-woff	etag:%225a28337d-10f08%22	https://cryptowhale.biz/assets/fonts/OpenSans-Light.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:56	1621/1621	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/mail2.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/mail2.png	(from https://cryptowhale.biz/?a=support)
20:17:57	183/183	--F---	200	added ('OK%20(cached)')	text/html		https://cryptowhale.biz/?a=show_validation_image&PHPSESSID=m6g5n7si1o851vmctpo35sc021&rand=1344898915	/home/user/websites/cryptowhale/cryptowhale.biz/index77d5.html	(from https://cryptowhale.biz/?a=signup)
20:17:58	119628/119628	---M--	200	added ('OK')	application/octet-stream	etag:%225a28337d-1d34c%22	https://cryptowhale.biz/assets/fonts/OpenSans-Light.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:17:58	15846/15846	URF---	200	added ('OK%20(cached)')	image/png		https://cryptowhale.biz/assets/img/phone.png	/home/user/websites/cryptowhale/cryptowhale.biz/assets/img/phone.png	(from https://cryptowhale.biz/?a=support)
20:17:58	20127/20127	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/glyphicons-halflings-regular.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/glyphicons-halflings-regular.eot	(from https://cryptowhale.biz/assets/css/bootstrap.min.css)
20:17:59	20127/20127	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/glyphicons-halflings-regular.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://cryptowhale.biz/assets/css/bootstrap.min.css)
20:18:01	1160170/1160170	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a28337d-11b3ea%22	https://cryptowhale.biz/assets/fonts/OpenSans-Light.svg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.svg	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:01	23424/23424	URF---	200	added ('OK%20(cached)')	application/woff		https://cryptowhale.biz/assets/fonts/glyphicons-halflings-regular.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/glyphicons-halflings-regular.woff	(from https://cryptowhale.biz/assets/css/bootstrap.min.css)
20:18:01	45404/45404	URF---	200	added ('OK%20(cached)')	application/ttf		https://cryptowhale.biz/assets/fonts/glyphicons-halflings-regular.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/glyphicons-halflings-regular.ttf	(from https://cryptowhale.biz/assets/css/bootstrap.min.css)
20:18:02	351736/351736	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-55df8%22	https://cryptowhale.biz/assets/fonts/AlegreyaSans-Bold.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Bold.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:02	110854/110854	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1b106%22	https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:03	351736/351736	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/AlegreyaSans-Bold.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Boldd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:03	159276/159276	URF---	200	added ('OK%20(cached)')	application/woff		https://cryptowhale.biz/assets/fonts/AlegreyaSans-Bold.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Bold.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:03	110854/110854	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1b106%22	https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalicd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:04	351500/351500	URF---	200	added ('OK%20(cached)')	application/ttf		https://cryptowhale.biz/assets/fonts/AlegreyaSans-Bold.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Bold.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:04	346688/346688	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regulard41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:05	47896/47896	---M--	200	added ('OK')	text/html	etag:%22bb18-55fafeba61940%22	https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.woff2	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.html	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:05	346688/346688	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:05	152528/152528	URF---	200	added ('OK%20(cached)')	application/woff		https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:06	65420/65420	---M--	200	added ('OK')	application/font-woff	etag:%225a28337d-ff8c%22	https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:07	346440/346440	URF---	200	added ('OK%20(cached)')	application/ttf		https://cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/AlegreyaSans-Regular.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:07	119826/119826	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/OpenSans-Light.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:08	110628/110628	---M--	200	added ('OK')	application/octet-stream	etag:%225a28337d-1b024%22	https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:08	119826/119826	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1d412%22	https://cryptowhale.biz/assets/fonts/OpenSans-Light.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Lightd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:08	119628/119628	URF---	200	added ('OK%20(cached)')	application/ttf		https://cryptowhale.biz/assets/fonts/OpenSans-Light.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:08	110854/110854	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:09	1183119/1183119	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225a28337d-120d8f%22	https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.svg	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.svg	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:09	69384/69384	URF---	200	added ('OK%20(cached)')	application/woff		https://cryptowhale.biz/assets/fonts/OpenSans-Light.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Light.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:10	65420/65420	URF---	200	added ('OK%20(cached)')	application/woff		https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.woff	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.woff	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:10	110854/110854	URF---	200	added ('OK%20(cached)')	application/eot		https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalicd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:10	110628/110628	URF---	200	added ('OK%20(cached)')	application/ttf		https://cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.ttf	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-ExtraBoldItalic.ttf	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:10	121946/121946	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1dc5a%22	https://cryptowhale.biz/assets/fonts/OpenSans-Bold.eot	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Bold.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:12	121946/121946	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a28337d-1dc5a%22	https://cryptowhale.biz/assets/fonts/OpenSans-Bold.eot?	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Boldd41d.eot	(from https://cryptowhale.biz/assets/fonts/fonts.css)
20:18:12	51988/51988	---M--	200	added ('OK')	text/html	etag:%22cb14-55fafeba61940%22	https://cryptowhale.biz/assets/fonts/OpenSans-Bold.woff2	/home/user/websites/cryptowhale/cryptowhale.biz/assets/fonts/OpenSans-Bold.html	(from https://cryptowhale.biz/assets/fonts/fonts.css)
